287,988637052,470567114701418497,0,0,0,2014-05-25 14:08:37 UTC,Israeli and Palestinian Leaders to Meet With Pope at Vatican, via @nytimes http://t.co/GCvdoNnesX
288,1546811940,470567130350354433,0,0,0,2014-05-25 14:08:41 UTC,Israeli, Palestinian Leaders Accept Vatican Invite: Pope plunges into Mideast politics: Israeli-Palestinian pr... http://t.co/jgoGgEX6z9
289,307587774,470567125006831616,0,0,0,2014-05-25 14:08:39 UTC,#OdavelyMusic Israeli, Palestinian Leaders Accept Vatican Invite: Pope plunges into Mideast politics: Israeli-... http://t.co/1igDxZX0q5
290,359675826,470567139745619970,0,0,0,2014-05-25 14:08:43 UTC,Pope Francis throws his weight behind two-state solution to Israeli-Palestinian conflict http://t.co/q8UPalL2jq #respetoentretodosyparatodos
291,17374599,470567150638612480,0,0,0,2014-05-25 14:08:46 UTC,@nytimes: Breaking News: Israeli and Palestinian Leaders to Meet With Pope at Vatican\nhttp://t.co/Lii9m3khvC &lt; amazing pope!
292,466174819,470567153825898496,0,0,0,2014-05-25 14:08:46 UTC,#Yugadu Pope plunges into Mideast politics: Israeli-Palestinian presidents accept joint prayer invite http://t.co/l2kh2Xpdvn
293,2455846878,470567175246192640,0,0,0,2014-05-25 14:08:51 UTC,#AbcNews Israeli, Palestinian Leaders Accept Vatican Invite: Pope plunges into Mideast politics:... http://t.co/FQlCQK0huc #YaysiTeAmo..
313,1449898968,470567764168802305,0,0,0,2014-05-25 14:11:12 UTC,Israeli and Palestinian Leaders to Meet With Pope at Vatican, via @nytimes http://t.co/4GmwHS5rrR
294,481265916,470567253113864192,10,0,0,2014-05-25 14:09:10 UTC,Amazing: Pope this morning convinced Israeli and Palestinian leaders to come to Vatican for peace talks/prayers http://t.co/MLUK8BiOA6
308,2421334700,470567592865062912,0,0,0,2014-05-25 14:10:31 UTC,#Peace Offering: Israeli, Palestinian Leaders Accept Pope's Invite http://t.co/oiCwhozjVN
309,2308921020,470567590293536768,0,0,0,2014-05-25 14:10:30 UTC,Pope prays at Israel's West Bank separation barrier after urging an end to the "increasingly unacceptable" Israeli-Palestinian conflict.
295,60281277,470567330968129538,15,0,0,2014-05-25 14:09:29 UTC,Pope to Israeli, Palestinian presidents: I offer my home at the Vatican to pray together for peace http://t.co/Kuo62PeoAc #PopeinHolyLand
296,1486905205,470567357975244801,0,0,0,2014-05-25 14:09:35 UTC,Peace Offering: Israeli, Palestinian Leaders Accept Pope's Invite http://t.co/wZdydfTvjg
297,481265916,470567354557284352,7,0,0,2014-05-25 14:09:34 UTC,Pope to Israeli, Palestinian leaders: "I offer my home in the Vatican as a place for this encounter to pray for peace"
298,930664550,470567373808754690,0,0,0,2014-05-25 14:09:39 UTC,Israeli, Palestinian leaders accept Vatican invite http://t.co/u9sg8umFZx
299,1606064910,470567369912233984,0,0,0,2014-05-25 14:09:38 UTC,Peace Offering: Israeli, Palestinian Leaders Accept Pope's Invite http://t.co/NlpupN47LN
300,75261664,470567390179098624,0,0,0,2014-05-25 14:09:43 UTC,#PopeFrancis invites #Palestinian and #Israeli leaders to pray at the #Vatican
301,1544805674,470567385271762945,0,0,0,2014-05-25 14:09:42 UTC,Peace Offering: Israeli, Palestinian Leaders Accept Pope's Invite http://t.co/GTHiGaPB7n
302,624433561,470567400002183168,0,0,0,2014-05-25 14:09:45 UTC,Israeli, Palestinian leaders accept Vatican invite: Pope Francis says the current stalemate in peace efforts in... http://t.co/2gNOCTyfTL
303,15720622,470567411159011329,0,0,0,2014-05-25 14:09:48 UTC,WATCH: Pope Francis to Host Palestinian and Israeli Presidents for Talks at the Vatican http://t.co/OcX7lzEk0q http://t.co/4gmO1tMVo5
304,15720622,470567416657756160,0,0,0,2014-05-25 14:09:49 UTC,WATCH: Pope Francis to Host Palestinian and Israeli Presidents for Talks at the Vatican http://t.co/OcX7lzEk0q
305,373867306,470567438879170561,0,0,0,2014-05-25 14:09:54 UTC,Israeli, Palestinian leaders accept Vatican invite http://t.co/Kt0IyFL5aW
310,2420121943,470567596610170880,0,0,0,2014-05-25 14:10:32 UTC,Pope invites Israeli, Palestinian leaders for talks http://t.co/ine8iPMVkH
312,16540063,470567694635261952,0,0,0,2014-05-25 14:10:55 UTC,Israeli and Palestinian Leaders to Meet With Pope at Vatican http://t.co/2fgYsy1mVZ
306,621286044,470567524518854656,1,0,0,2014-05-25 14:10:15 UTC,Pope invited Israeli &amp; Palestinian presidents to meet at Vatican in Italian. Most in Manger Square speak Arabic. Felt I had an inside sc
311,1117037635,470567649781743616,0,0,0,2014-05-25 14:10:45 UTC,The Lead - Palestinian and Israeli leaders to meet Pope Francis at Vatican - Episcopal Cafe - #ecafe #episcopal - http://t.co/ynF9neI2Ad
314,373867306,470567787904004097,0,0,0,2014-05-25 14:11:18 UTC,Israeli, Palestinian Leaders Accept Vatican Invite http://t.co/yozvowl0HJ
315,712396327,470567795189485571,0,0,0,2014-05-25 14:11:19 UTC,Pope invites Israeli and Palestinian leaders for Vatican peace prayers http://t.co/x4YFi2MFxN
316,70972376,470567841826369538,0,0,0,2014-05-25 14:11:30 UTC,Israeli, Palestinian leaders accept Vatican invite to discuss peace efforts....Fox News http://t.co/VBqZSvNPPh
244,4970411,470566509446967297,29,0,26,2014-05-25 14:06:13 UTC,#Pope makes symbolic unscheduled stop in Bethlehem and invites Israeli and Palestinian leaders to the Vatican | http://t.co/33GRPZJqdf
318,1418956958,470567888852484096,44,0,0,2014-05-25 14:11:42 UTC,Pope Francis calls Israeli-Palestinian standoff 'unacceptable' in Bethlehem http://t.co/S54cAit5TL
319,1545521396,470567883735851008,0,0,0,2014-05-25 14:11:40 UTC,http://t.co/ZV8FRY0cJv\nAnd so it begins!  Daniel 9:27 will be fulfilled.
320,2151181579,470567950198398979,0,0,0,2014-05-25 14:11:56 UTC,Israeli and Palestinian Leaders to Meet With Pope at Vatican http://t.co/kzwHVBvNHk
321,134635573,470567992690896897,0,0,0,2014-05-25 14:12:06 UTC,Israeli, Palestinian leaders accept Vatican invite: BETHLEHEM, West Bank (AP)  Pope Francis plunged Sunday in... http://t.co/QPtbgg7iDJ
317,44728980,470567868648546304,5,1,1,2014-05-25 14:11:37 UTC,PHOTO via Reuters: Pope prays at wall dividing Israel from West Bank, calls for end to Israeli-Palestinian conflict http://t.co/KR9xirqYQb
322,614975117,470568035003011072,0,0,0,2014-05-25 14:12:16 UTC,GlobalNews  Israeli, Palestinian Presidents Set Vatican Meeting With Pope Francis  25 May 2014 http://t.co/eEfzp10svG
323,373867306,470568028334080001,0,0,0,2014-05-25 14:12:15 UTC,Israeli, Palestinian leaders accept Vatican invite http://t.co/pcYgbDKdHM
324,373867306,470568023992963072,0,0,0,2014-05-25 14:12:14 UTC,Israeli, Palestinian leaders accept Vatican invite http://t.co/HKsJsMEQGI
